customer_id,month,storage_used_tb
583,7,3.69
583,8,4.34
583,9,4.58
583,10,5.33
583,11,5.7
583,12,6.49
584,1,0.17
584,2,0.96
584,3,1.46
584,4,2.07
584,5,2.74
584,6,3.0
584,7,3.51
584,8,3.78
584,9,4.08
584,10,4.54
584,11,4.73
584,12,5.03
585,1,0.38
585,2,0.67
585,3,1.51
585,4,1.73
585,5,1.87
585,6,2.03
585,7,2.21
585,8,2.86
585,9,3.74
585,10,4.65
585,11,4.96
585,12,5.07
586,1,0.28
586,2,0.84
586,3,1.67
586,4,2.26
586,5,2.41
586,6,3.23
586,7,3.88
586,8,4.13
586,9,4.34
586,10,4.99
586,11,5.75
586,12,6.51
587,1,0.79
587,2,1.26
587,3,2.18
587,4,3.12
587,5,3.3
587,6,3.46
587,7,3.95
587,8,4.61
587,9,5.0
587,10,5.89
587,11,6.03
587,12,6.44
588,1,0.14
588,2,0.76
588,3,1.36
588,4,1.52
588,5,2.17
588,6,2.67
588,7,3.05
588,8,3.18
588,9,3.98
588,10,4.63
588,11,4.8
588,12,5.51
589,1,0.83
589,2,1.68
589,3,2.55
589,4,2.67
589,5,3.38
589,6,3.57
589,7,4.4
589,8,5.13
589,9,5.53
589,10,6.37
589,11,6.56
589,12,6.81
590,1,0.54
590,2,1.32
590,3,2.24
590,4,2.39
590,5,2.94
590,6,3.39
590,7,4.19
590,8,4.46
590,9,4.61
590,10,5.13
590,11,5.72
590,12,6.2
591,1,0.62
591,2,0.96
591,3,1.9
591,4,2.43
591,5,3.31
591,6,3.51
591,7,3.69
591,8,4.03
591,9,4.22
591,10,4.43
591,11,4.86
591,12,5.43
592,1,0.8
592,2,1.0
592,3,1.53
592,4,2.29
592,5,2.44
592,6,3.04
592,7,3.63
592,8,4.42
592,9,4.78
592,10,5.51
592,11,5.91
592,12,6.53
593,1,0.82
593,2,1.32
593,3,2.19
593,4,3.13
593,5,3.89
593,6,4.25
593,7,5.11
593,8,5.75
593,9,6.39
593,10,6.53
593,11,6.79
593,12,7.09
594,1,0.27
594,2,1.01
594,3,1.74
594,4,2.26
594,5,2.37
594,6,3.14
594,7,3.96
594,8,4.8
594,9,5.68
594,10,6.27
594,11,6.68
594,12,7.14
595,1,0.91
595,2,1.33
595,3,2.17
595,4,3.01
595,5,3.97
595,6,4.89
595,7,5.58
595,8,6.14
595,9,6.53
595,10,7.11
595,11,7.3
595,12,7.72
596,1,0.49
596,2,0.67
596,3,1.63
596,4,2.11
596,5,2.61
596,6,3.12
596,7,4.09
596,8,4.57
596,9,4.79
596,10,5.68
596,11,5.84
596,12,6.69
597,1,0.72
597,2,0.91
597,3,1.04
597,4,1.29
597,5,2.05
597,6,2.37
597,7,2.88
597,8,3.79
597,9,4.53
597,10,4.84
597,11,5.28
597,12,5.5
598,1,0.54
598,2,0.92
598,3,1.74
598,4,2.25
598,5,2.37
598,6,3.1
598,7,4.02
598,8,4.69
598,9,5.28
598,10,6.16
598,11,7.06
598,12,7.54
599,1,0.1
599,2,0.92
599,3,1.29
599,4,1.62
599,5,2.13
599,6,2.5
599,7,3.26
599,8,3.62
599,9,4.18
599,10,4.5
599,11,5.41
599,12,5.72
600,1,0.62
600,2,0.96
600,3,1.71
600,4,1.96
600,5,2.41
600,6,2.87
600,7,3.16
600,8,4.04
600,9,4.22
600,10,5.17
600,11,5.72
600,12,6.45
601,1,0.3
601,2,1.17
601,3,1.47
601,4,1.82
601,5,2.53
601,6,3.17
601,7,3.53
601,8,3.7
601,9,4.6
601,10,5.49
601,11,6.09
601,12,6.93
602,1,0.64
602,2,1.14
602,3,1.66
602,4,2.35
602,5,2.53
602,6,2.95
602,7,3.59
602,8,4.53
602,9,5.2
602,10,5.4
602,11,6.21
602,12,6.33
603,1,0.17
603,2,0.36
603,3,0.67
603,4,1.62
603,5,2.52
603,6,3.21
603,7,3.74
603,8,4.22
603,9,5.03
603,10,5.6
603,11,6.28
603,12,7.06
604,1,0.68
604,2,1.24
604,3,2.08
604,4,2.33
604,5,3.18
604,6,3.32
604,7,3.47
604,8,4.25
604,9,5.19
604,10,5.41
604,11,5.79
604,12,6.15
605,1,0.81
605,2,0.96
605,3,1.62
605,4,2.47
605,5,3.4
605,6,4.05
605,7,4.17
605,8,5.15
605,9,5.48
605,10,6.2
605,11,6.88
605,12,6.98
606,1,0.87
606,2,1.73
606,3,2.2
606,4,2.79
606,5,3.71
606,6,4.6
606,7,5.41
606,8,6.16
606,9,6.91
606,10,7.76
606,11,8.32
606,12,9.07
607,1,0.5
607,2,1.0
607,3,1.59
607,4,1.71
607,5,2.39
607,6,2.71
607,7,2.91
607,8,3.03
607,9,4.01
607,10,4.83
607,11,5.29
607,12,5.98
608,1,0.93
608,2,1.46
608,3,2.44
608,4,2.71
608,5,3.24
608,6,3.89
608,7,4.66
608,8,4.79
608,9,5.63
608,10,6.02
608,11,6.31
608,12,7.15
609,1,0.77
609,2,0.97
609,3,1.58
609,4,1.97
609,5,2.81
609,6,3.37
609,7,3.85
609,8,4.34
609,9,4.66
609,10,5.09
609,11,5.87
609,12,6.01
610,1,0.28
610,2,0.59
610,3,1.09
610,4,1.99
610,5,2.76
610,6,3.12
610,7,3.46
610,8,3.98
610,9,4.83
610,10,5.73
610,11,6.14
610,12,6.43
611,1,0.51
611,2,0.9
611,3,1.64
611,4,2.54
611,5,2.64
611,6,2.97
611,7,3.52
611,8,4.4
611,9,4.63
611,10,5.2
611,11,6.02
611,12,6.19
612,1,0.13
612,2,0.86
612,3,1.65
612,4,1.84
612,5,2.22
612,6,2.44
612,7,3.36
612,8,3.61
612,9,4.13
612,10,5.04
612,11,5.82
612,12,6.52
613,1,0.6
613,2,1.32
613,3,1.85
613,4,2.55
613,5,2.74
613,6,3.5
613,7,3.98
613,8,4.6
613,9,5.57
613,10,5.79
613,11,5.9
613,12,6.03
614,1,0.84
614,2,1.35
614,3,1.82
614,4,2.74
614,5,3.29
614,6,4.1
614,7,4.76
614,8,5.37
614,9,5.99
614,10,6.21
614,11,7.09
614,12,7.38
615,1,0.65
615,2,0.85
615,3,0.95
615,4,1.86
615,5,2.52
615,6,2.68
615,7,3.21
615,8,3.48
615,9,4.46
615,10,4.85
615,11,5.35
615,12,6.24
616,1,0.15
616,2,0.85
616,3,1.56
616,4,2.02
616,5,2.75
616,6,3.27
616,7,3.73
616,8,4.27
616,9,4.81
616,10,5.37
616,11,5.92
616,12,6.72
617,1,0.31
617,2,0.82
617,3,1.24
617,4,1.36
617,5,1.52
617,6,2.23
617,7,2.4
617,8,3.33
617,9,3.73
617,10,3.88
617,11,4.37
617,12,4.94
618,1,0.6
618,2,1.24
618,3,2.04
618,4,2.56
618,5,3.13
618,6,3.96
618,7,4.84
618,8,5.17
618,9,5.32
618,10,5.9
618,11,6.17
618,12,7.09
619,1,0.34
619,2,0.62
619,3,0.77
619,4,1.65
619,5,2.2
619,6,2.9
619,7,3.75
619,8,4.37
619,9,5.31
619,10,5.46
619,11,5.96
619,12,6.15
620,1,0.37
620,2,0.85
620,3,1.59
620,4,1.91
620,5,2.44
620,6,2.53
620,7,2.8
620,8,3.55
620,9,3.71
620,10,4.18
620,11,4.73
620,12,4.97
621,1,0.11
621,2,1.05
621,3,1.33
621,4,2.07
621,5,2.51
621,6,3.39
621,7,3.69
621,8,3.79
621,9,4.0
621,10,4.94
621,11,5.76
621,12,6.37
622,1,0.56
622,2,1.06
622,3,1.28
622,4,1.61
622,5,2.51
622,6,2.97
622,7,3.9
622,8,4.69
622,9,4.98
622,10,5.79
622,11,6.32
622,12,6.99
623,1,0.43
623,2,0.62
623,3,0.8
623,4,1.53
623,5,2.09
623,6,2.57
623,7,2.89
623,8,3.17
623,9,4.07
623,10,4.97
623,11,5.73
623,12,5.92
624,1,0.93
624,2,1.7
624,3,2.1
624,4,2.35
624,5,2.85
624,6,3.56
624,7,4.01
624,8,4.33
624,9,4.8
624,10,5.66
624,11,6.14
624,12,7.0
625,1,0.42
625,2,0.74
625,3,1.08
625,4,1.74
625,5,2.57
625,6,3.18
625,7,3.84
625,8,4.13
625,9,4.61
625,10,5.22
625,11,5.72
625,12,6.19
626,1,0.42
626,2,0.95
626,3,1.11
626,4,1.93
626,5,2.65
626,6,3.01
626,7,3.59
626,8,4.44
626,9,4.92
626,10,5.8
626,11,5.96
626,12,6.37
627,1,0.83
627,2,1.71
627,3,2.52
627,4,2.74
627,5,3.43
627,6,4.37
627,7,5.33
627,8,6.04
627,9,6.68
627,10,7.0
627,11,7.96
627,12,8.52
628,1,0.31
628,2,0.93
628,3,1.64
628,4,1.78
628,5,2.57
628,6,3.11
628,7,3.71
628,8,4.19
628,9,4.93
628,10,5.18
628,11,5.29
628,12,6.1
629,1,0.17
629,2,1.08
629,3,1.24
629,4,2.17
629,5,2.3
629,6,2.96
629,7,3.26
629,8,3.71
629,9,4.26
629,10,5.12
629,11,5.47
629,12,6.1
630,1,0.63
630,2,1.16
630,3,1.44
630,4,1.96
630,5,2.3
630,6,2.83
630,7,3.07
630,8,3.43
630,9,3.92
630,10,4.85
630,11,5.45
630,12,5.84
631,1,0.85
631,2,1.19
631,3,1.95
631,4,2.43
631,5,2.75
631,6,2.99
631,7,3.49
631,8,3.94
631,9,4.27
631,10,5.17
631,11,5.42
631,12,6.0
632,1,0.52
632,2,0.71
632,3,0.89
632,4,1.85
632,5,2.47
632,6,3.3
632,7,3.65
632,8,4.02
632,9,4.69
632,10,5.28
632,11,5.89
632,12,6.17
633,1,0.83
633,2,1.17
633,3,1.3
633,4,1.41
633,5,1.65
633,6,2.35
633,7,3.28
633,8,4.23
633,9,5.15
633,10,5.89
633,11,6.22
633,12,7.18
634,1,0.93
634,2,1.18
634,3,1.31
634,4,1.61
634,5,2.55
634,6,2.98
634,7,3.12
634,8,3.26
634,9,4.05
634,10,4.31
634,11,4.53
634,12,5.17
635,1,0.63
635,2,1.28
635,3,1.73
635,4,2.25
635,5,2.63
635,6,2.84
635,7,3.48
635,8,4.08
635,9,4.37
635,10,4.56
635,11,5.08
635,12,6.04
636,1,0.63
636,2,0.77
636,3,1.31
636,4,1.67
636,5,1.88
636,6,2.64
636,7,3.41
636,8,3.78
636,9,4.03
636,10,4.5
636,11,4.86
636,12,5.76
637,1,0.77
637,2,0.93
637,3,1.49
637,4,1.6
637,5,1.9
637,6,2.23
637,7,2.73
637,8,3.44
637,9,3.91
637,10,4.67
637,11,5.29
637,12,5.87
638,1,0.33
638,2,0.64
638,3,0.8
638,4,1.57
638,5,2.01
638,6,2.55
638,7,2.65
638,8,3.35
638,9,3.59
638,10,4.19
638,11,4.32
638,12,4.53
639,1,0.44
639,2,0.89
639,3,1.26
639,4,1.66
639,5,2.1
639,6,2.73
639,7,3.69
639,8,4.66
639,9,5.29
639,10,6.06
639,11,6.57
639,12,7.53
640,1,0.82
640,2,0.97
640,3,1.93
640,4,2.09
640,5,2.51
640,6,2.63
640,7,3.25
640,8,3.56
640,9,4.05
640,10,4.25
640,11,4.43
640,12,5.37
641,1,0.93
641,2,1.04
641,3,1.88
641,4,2.62
641,5,2.93
641,6,3.87
641,7,4.43
641,8,5.05
641,9,5.26
641,10,5.84
641,11,6.67
641,12,6.92
642,1,0.21
642,2,0.44
642,3,0.75
642,4,1.44
642,5,2.18
642,6,2.35
642,7,2.93
642,8,3.46
642,9,4.34
642,10,5.14
642,11,5.29
642,12,5.82
643,1,0.29
643,2,0.52
643,3,0.76
643,4,1.65
643,5,2.3
643,6,2.59
643,7,3.53
643,8,4.2
643,9,4.64
643,10,5.58
643,11,6.23
643,12,6.52
644,1,0.43
644,2,1.38
644,3,1.99
644,4,2.33
644,5,2.56
644,6,3.38
644,7,3.62
644,8,3.84
644,9,4.73
644,10,5.08
644,11,5.6
644,12,6.14
645,1,0.32
645,2,0.63
645,3,0.99
645,4,1.3
645,5,1.95
645,6,2.09
645,7,2.97
645,8,3.67
645,9,3.95
645,10,4.17
645,11,4.85
645,12,5.24
646,1,0.19
646,2,0.86
646,3,1.76
646,4,2.68
646,5,3.24
646,6,3.61
646,7,3.95
646,8,4.84
646,9,5.66
646,10,5.95
646,11,6.6
646,12,7.4
647,1,0.8
647,2,1.51
647,3,2.25
647,4,2.8
647,5,2.97
647,6,3.72
647,7,4.45
647,8,5.37
647,9,5.72
647,10,6.62
647,11,7.29
647,12,7.64
648,1,0.81
648,2,1.06
648,3,1.54
648,4,1.84
648,5,2.65
648,6,3.18
648,7,3.42
648,8,3.97
648,9,4.51
648,10,4.74
648,11,5.51
648,12,5.8
649,1,0.53
649,2,0.86
649,3,1.43
649,4,2.25
649,5,3.07
649,6,3.7
649,7,4.34
649,8,4.79
649,9,5.27
649,10,5.7
649,11,5.87
649,12,6.79
650,1,0.4
650,2,1.17
650,3,1.79
650,4,2.14
650,5,2.88
650,6,3.1
650,7,4.08
650,8,4.97
650,9,5.47
650,10,5.77
650,11,5.99
650,12,6.59
651,1,0.24
651,2,0.54
651,3,1.5
651,4,1.82
651,5,2.1
651,6,2.63
651,7,3.03
651,8,4.0
651,9,4.49
651,10,5.15
651,11,5.97
651,12,6.26
652,1,0.57
652,2,0.75
652,3,1.7
652,4,1.97
652,5,2.86
652,6,3.05
652,7,3.95
652,8,4.39
652,9,4.68
652,10,4.9
652,11,5.81
652,12,6.12
653,1,0.92
653,2,1.63
653,3,2.27
653,4,2.76
653,5,3.16
653,6,3.65
653,7,4.06
653,8,4.25
653,9,5.11
653,10,5.29
653,11,5.94
653,12,6.11
654,1,0.57
654,2,1.47
654,3,2.26
654,4,2.56
654,5,2.98
654,6,3.22
654,7,3.87
654,8,4.67
654,9,5.07
654,10,5.27
654,11,5.66
654,12,6.24
655,1,0.2
655,2,0.98
655,3,1.69
655,4,2.01
655,5,2.33
655,6,2.5
655,7,2.8
655,8,3.07
655,9,3.75
655,10,3.87
655,11,4.55
655,12,5.22
656,1,0.21
656,2,0.38
656,3,1.31
656,4,1.61
656,5,2.43
656,6,3.4
656,7,4.25
656,8,4.9
656,9,5.68
656,10,5.81
656,11,6.61
656,12,7.18
657,1,0.65
657,2,1.51
657,3,2.1
657,4,2.85
657,5,3.32
657,6,3.62
657,7,4.37
657,8,4.48
657,9,5.13
657,10,5.59
657,11,5.94
657,12,6.88
658,1,0.46
658,2,0.75
658,3,1.37
658,4,2.01
658,5,2.86
658,6,3.23
658,7,3.71
658,8,4.64
658,9,5.24
658,10,5.89
658,11,6.65
658,12,7.26
659,1,0.94
659,2,1.12
659,3,1.23
659,4,1.87
659,5,2.43
659,6,3.04
659,7,3.32
659,8,4.17
659,9,4.55
659,10,5.37
659,11,5.68
659,12,6.6
660,1,0.42
660,2,0.63
660,3,1.36
660,4,1.99
660,5,2.84
660,6,3.59
660,7,3.85
660,8,4.56
660,9,4.76
660,10,5.47
660,11,5.64
660,12,5.95
661,1,0.92
661,2,1.03
661,3,1.48
661,4,1.86
661,5,2.13
661,6,2.38
661,7,3.0
661,8,3.94
661,9,4.84
661,10,5.78
661,11,5.94
661,12,6.13
662,1,0.59
662,2,1.02
662,3,1.89
662,4,2.66
662,5,3.62
662,6,4.02
662,7,4.99
662,8,5.43
662,9,6.25
662,10,7.03
662,11,7.85
662,12,8.76
663,1,0.8
663,2,1.43
663,3,1.65
663,4,2.3
663,5,3.08
663,6,3.99
663,7,4.61
663,8,5.2
663,9,5.68
663,10,5.8
663,11,6.36
663,12,6.46
664,1,0.5
664,2,0.77
664,3,1.01
664,4,1.14
664,5,1.25
664,6,1.81
664,7,2.59
664,8,3.15
664,9,4.01
664,10,4.68
664,11,5.58
664,12,5.75
665,1,0.71
665,2,1.04
665,3,1.54
665,4,1.74
665,5,2.62
665,6,2.74
665,7,3.15
665,8,3.75
665,9,4.31
665,10,4.99
665,11,5.28
665,12,6.05
666,1,0.65
666,2,0.75
666,3,1.62
666,4,2.36
666,5,2.6
666,6,3.47
666,7,4.29
666,8,4.59
666,9,5.06
666,10,5.54
666,11,6.31
666,12,6.42
667,1,0.95
667,2,1.84
667,3,2.07
667,4,3.04
667,5,3.63
667,6,4.28
667,7,4.56
667,8,5.12
667,9,5.28
667,10,6.12
667,11,6.94
667,12,7.12
668,1,0.18
668,2,0.6
668,3,0.78
668,4,1.69
668,5,2.64
668,6,3.48
668,7,4.11
668,8,4.92
668,9,5.28
668,10,5.8
668,11,5.92
668,12,6.84
669,1,0.66
669,2,1.37
669,3,1.98
669,4,2.67
669,5,3.6
669,6,4.43
669,7,4.89
669,8,5.79
669,9,6.47
669,10,6.78
669,11,7.73
669,12,7.88
670,1,0.94
670,2,1.33
670,3,1.49
670,4,2.23
670,5,3.02
670,6,3.74
670,7,4.09
670,8,4.3
670,9,4.59
670,10,4.97
670,11,5.78
670,12,6.02
671,1,0.17
671,2,1.05
671,3,1.57
671,4,2.27
671,5,2.94
671,6,3.34
671,7,3.86
671,8,4.29
671,9,4.52
671,10,4.82
671,11,5.03
671,12,5.81
672,1,0.9
672,2,1.32
672,3,1.93
672,4,2.27
672,5,2.64
672,6,3.51
672,7,3.84
672,8,4.13
672,9,4.66
672,10,5.57
672,11,6.37
672,12,7.05
673,1,0.35
673,2,0.96
673,3,1.8
673,4,2.77
673,5,2.88
673,6,3.85
673,7,4.29
673,8,4.77
673,9,5.32
673,10,6.25
673,11,7.04
673,12,7.76
674,1,0.29
674,2,0.42
674,3,0.94
674,4,1.45
674,5,1.68
674,6,2.56
674,7,2.93
674,8,3.36
674,9,3.69
674,10,3.99
674,11,4.28
674,12,4.48
675,1,0.82
675,2,1.01
675,3,1.29
675,4,1.84
675,5,2.43
675,6,2.62
675,7,2.84
675,8,3.22
675,9,3.71
675,10,4.26
675,11,4.51
675,12,5.2
676,1,0.92
676,2,1.22
676,3,2.18
676,4,3.05
676,5,3.95
676,6,4.35
676,7,4.82
676,8,5.11
676,9,6.07
676,10,6.29
676,11,6.5
676,12,7.32
677,1,0.9
677,2,1.11
677,3,1.57
677,4,1.74
677,5,1.94
677,6,2.6
677,7,3.53
677,8,3.76
677,9,4.64
677,10,5.06
677,11,5.88
677,12,6.66
678,1,0.76
678,2,1.26
678,3,1.36
678,4,2.13
678,5,2.33
678,6,2.99
678,7,3.4
678,8,3.6
678,9,3.93
678,10,4.29
678,11,4.5
678,12,5.07
679,1,0.3
679,2,0.94
679,3,1.77
679,4,2.69
679,5,3.56
679,6,4.28
679,7,4.87
679,8,5.19
679,9,5.37
679,10,6.0
679,11,6.33
679,12,6.81
680,1,0.55
680,2,1.32
680,3,1.55
680,4,2.38
680,5,3.06
680,6,3.8
680,7,4.32
680,8,5.07
680,9,5.47
680,10,6.12
680,11,6.31
680,12,7.13
681,1,0.47
681,2,1.41
681,3,2.13
681,4,2.6
681,5,2.83
681,6,3.36
681,7,4.16
681,8,4.86
681,9,5.77
681,10,6.73
681,11,7.12
681,12,7.82
682,1,0.5
682,2,0.97
682,3,1.76
682,4,2.35
682,5,3.26
682,6,3.68
682,7,4.37
682,8,5.03
682,9,5.16
682,10,5.74
682,11,5.98
682,12,6.82
683,1,0.5
683,2,0.86
683,3,1.49
683,4,2.25
683,5,3.22
683,6,3.8
683,7,4.19
683,8,4.54
683,9,4.92
683,10,5.35
683,11,5.7
683,12,6.51
684,1,0.68
684,2,1.66
684,3,1.79
684,4,1.99
684,5,2.51
684,6,2.95
684,7,3.27
684,8,4.18
684,9,5.03
684,10,5.99
684,11,6.73
684,12,7.29
685,1,0.3
685,2,0.51
685,3,0.84
685,4,1.71
685,5,1.85
685,6,2.2
685,7,2.96
685,8,3.25
685,9,4.12
685,10,4.36
685,11,5.03
685,12,5.69
686,1,0.96
686,2,1.77
686,3,2.59
686,4,2.81
686,5,3.6
686,6,4.1
686,7,4.68
686,8,5.56
686,9,6.37
686,10,6.51
686,11,7.24
686,12,7.38
687,1,0.13
687,2,0.4
687,3,0.54
687,4,1.33
687,5,1.84
687,6,2.67
687,7,3.4
687,8,4.06
687,9,4.27
687,10,4.45
687,11,4.86
687,12,5.13
688,1,0.31
688,2,0.89
688,3,1.04
688,4,1.64
688,5,2.04
688,6,2.43
688,7,3.34
688,8,3.82
688,9,4.06
688,10,4.26
688,11,4.47
688,12,4.91
689,1,0.16
689,2,0.73
689,3,1.08
689,4,1.83
689,5,1.97
689,6,2.41
689,7,3.3
689,8,3.73
689,9,4.45
689,10,4.92
689,11,5.58
689,12,6.38
690,1,0.94
690,2,1.63
690,3,2.58
690,4,3.31
690,5,3.69
690,6,4.14
690,7,4.31
690,8,5.28
690,9,5.66
690,10,6.52
690,11,7.42
690,12,8.26
691,1,0.52
691,2,0.86
691,3,1.65
691,4,1.8
691,5,2.17
691,6,2.58
691,7,2.89
691,8,3.38
691,9,4.31
691,10,5.06
691,11,5.59
691,12,5.74
692,1,0.12
692,2,0.72
692,3,1.12
692,4,2.01
692,5,2.16
692,6,2.82
692,7,3.1
692,8,3.49
692,9,4.01
692,10,4.32
692,11,4.6
692,12,5.45
693,1,0.2
693,2,0.47
693,3,0.85
693,4,1.21
693,5,1.87
693,6,2.14
693,7,3.07
693,8,3.35
693,9,3.49
693,10,3.94
693,11,4.04
693,12,4.57
694,1,0.46
694,2,0.67
694,3,1.48
694,4,2.13
694,5,2.25
694,6,2.57
694,7,2.87
694,8,3.32
694,9,4.14
694,10,4.28
694,11,4.46
694,12,5.29
695,1,0.66
695,2,1.14
695,3,1.64
695,4,2.27
695,5,2.6
695,6,3.03
695,7,3.51
695,8,3.65
695,9,4.04
695,10,4.8
695,11,5.55
695,12,6.16
696,1,0.34
696,2,1.3
696,3,2.26
696,4,2.59
696,5,3.31
696,6,3.47
696,7,4.14
696,8,4.31
696,9,4.95
696,10,5.22
696,11,5.81
696,12,6.44
697,1,0.59
697,2,0.82
697,3,1.5
697,4,1.72
697,5,2.1
697,6,3.0
697,7,3.49
697,8,3.86
697,9,4.64
697,10,5.28
697,11,5.61
697,12,6.01
698,1,0.65
698,2,1.5
698,3,2.05
698,4,2.99
698,5,3.12
698,6,3.55
698,7,3.86
698,8,4.16
698,9,4.27
698,10,4.93
698,11,5.65
698,12,6.09
699,1,0.96
699,2,1.85
699,3,2.45
699,4,2.65
699,5,3.57
699,6,4.43
699,7,4.74
699,8,5.02
699,9,5.4
699,10,6.2
699,11,6.76
699,12,7.1
700,1,0.29
700,2,0.54
700,3,1.31
700,4,1.63
700,5,1.97
700,6,2.39
700,7,2.94
700,8,3.39
700,9,4.01
700,10,4.34
700,11,5.24
700,12,6.03
701,1,0.87
701,2,1.52
701,3,1.98
701,4,2.18
701,5,3.13
701,6,3.77
701,7,4.19
701,8,4.69
701,9,5.36
701,10,5.48
701,11,6.0
701,12,6.83
702,1,0.32
702,2,0.5
702,3,1.17
702,4,2.05
702,5,3.01
702,6,3.13
702,7,3.24
702,8,3.98
702,9,4.56
702,10,5.52
702,11,5.74
702,12,6.22
703,1,0.15
703,2,0.28
703,3,0.99
703,4,1.55
703,5,1.79
703,6,2.02
703,7,2.92
703,8,3.53
703,9,4.25
703,10,4.4
703,11,4.92
703,12,5.89
704,1,0.53
704,2,1.16
704,3,1.97
704,4,2.1
704,5,2.89
704,6,3.0
704,7,3.69
704,8,3.8
704,9,4.64
704,10,5.34
704,11,6.09
704,12,6.73
705,1,0.9
705,2,1.67
705,3,2.13
705,4,2.93
705,5,3.42
705,6,4.09
705,7,4.79
705,8,5.25
705,9,5.37
705,10,5.83
705,11,6.27
705,12,6.5
706,1,0.48
706,2,0.7
706,3,1.16
706,4,1.77
706,5,1.92
706,6,2.76
706,7,2.92
706,8,3.71
706,9,4.57
706,10,5.11
706,11,5.76
706,12,6.01
707,1,0.89
707,2,1.68
707,3,2.5
707,4,2.84
707,5,3.74
707,6,4.55
707,7,5.46
707,8,6.14
707,9,6.68
707,10,7.11
707,11,7.64
707,12,8.04
708,1,0.21
708,2,0.67
708,3,1.24
708,4,1.87
708,5,2.75
708,6,3.33
708,7,3.99
708,8,4.32
708,9,4.75
708,10,5.64
708,11,6.34
708,12,7.29
709,1,0.82
709,2,1.57
709,3,2.24
709,4,3.15
709,5,3.65
709,6,4.46
709,7,5.09
709,8,5.58
709,9,5.92
709,10,6.11
709,11,6.3
709,12,6.56
710,1,0.13
710,2,1.09
710,3,1.65
710,4,2.57
710,5,3.11
710,6,3.26
710,7,4.24
710,8,5.18
710,9,5.83
710,10,6.56
710,11,6.81
710,12,7.46
711,1,0.77
711,2,1.06
711,3,1.83
711,4,2.8
711,5,3.16
711,6,3.49
711,7,3.61
711,8,4.16
711,9,4.89
711,10,5.12
711,11,5.52
711,12,6.4
712,1,0.21
712,2,1.15
712,3,1.83
712,4,2.4
712,5,2.8
712,6,3.02
712,7,3.93
712,8,4.22
712,9,5.15
712,10,5.52
712,11,5.78
712,12,6.08
713,1,0.17
713,2,1.03
713,3,1.4
713,4,2.22
713,5,2.83
713,6,3.32
713,7,4.06
713,8,4.88
713,9,5.21
713,10,5.85
713,11,6.5
713,12,7.1
714,1,0.57
714,2,1.11
714,3,1.79
714,4,2.09
714,5,2.88
714,6,3.6
714,7,3.85
714,8,4.28
714,9,4.41
714,10,5.23
714,11,5.84
714,12,6.71
715,1,0.37
715,2,1.13
715,3,1.38
715,4,1.93
715,5,2.33
715,6,2.99
715,7,3.91
715,8,4.74
715,9,5.42
715,10,6.01
715,11,6.58
715,12,7.29
716,1,0.91
716,2,1.24
716,3,1.41
716,4,1.89
716,5,2.49
716,6,2.66
716,7,3.6
716,8,4.16
716,9,4.63
716,10,4.97
716,11,5.46
716,12,5.56
717,1,0.1
717,2,0.35
717,3,1.18
717,4,1.36
717,5,1.96
717,6,2.48
717,7,3.35
717,8,3.82
717,9,4.65
717,10,5.4
717,11,5.98
717,12,6.21
718,1,0.6
718,2,1.41
718,3,1.56
718,4,1.76
718,5,2.01
718,6,2.55
718,7,2.67
718,8,3.45
718,9,4.02
718,10,4.15
718,11,5.02
718,12,5.33
719,1,0.25
719,2,0.8
719,3,1.62
719,4,2.12
719,5,2.54
719,6,3.21
719,7,3.94
719,8,4.43
719,9,4.66
719,10,5.21
719,11,6.03
719,12,6.68
720,1,0.11
720,2,0.58
720,3,1.47
720,4,2.13
720,5,2.81
720,6,3.28
720,7,4.16
720,8,4.46
720,9,5.41
720,10,6.33
720,11,6.47
720,12,6.7
721,1,0.7
721,2,1.23
721,3,1.69
721,4,2.19
721,5,2.99
721,6,3.48
721,7,3.78
721,8,4.41
721,9,5.01
721,10,5.4
721,11,6.27
721,12,6.96
722,1,0.71
722,2,1.36
722,3,1.84
722,4,2.67
722,5,3.24
722,6,3.86
722,7,4.05
722,8,4.4
722,9,5.12
722,10,5.37
722,11,6.23
722,12,6.78
723,1,0.6
723,2,1.2
723,3,1.51
723,4,2.43
723,5,3.3
723,6,3.99
723,7,4.33
723,8,4.55
723,9,5.45
723,10,5.78
723,11,6.58
723,12,7.16
724,1,0.51
724,2,1.16
724,3,1.62
724,4,2.07
724,5,2.28
724,6,2.85
724,7,3.36
724,8,4.11
724,9,4.29
724,10,4.4
724,11,5.01
724,12,5.16
725,1,0.84
725,2,1.35
725,3,1.84
725,4,2.74
725,5,3.22
725,6,3.6
725,7,4.29
725,8,5.09
725,9,5.97
725,10,6.61
725,11,7.57
725,12,7.96
726,1,0.24
726,2,0.38
726,3,0.71
726,4,1.38
726,5,1.96
726,6,2.77
726,7,2.93
726,8,3.37
726,9,3.9
726,10,4.59
726,11,5.45
726,12,6.38
727,1,0.92
727,2,1.59
727,3,1.89
727,4,2.41
727,5,3.21
727,6,3.46
727,7,4.29
727,8,5.09
727,9,5.21
727,10,6.14
727,11,6.54
727,12,7.25
728,1,0.2
728,2,0.98
728,3,1.69
728,4,1.85
728,5,2.77
728,6,2.89
728,7,3.52
728,8,4.14
728,9,4.4
728,10,5.25
728,11,5.81
728,12,6.77
729,1,0.81
729,2,1.37
