job_id,customer_id,backup_date,backup_size_gb,backup_status,backup_duration_min,recovery_time_min,storage_cost_usd,cloud_provider,region
345,7,2025-02-14,395.95,Success,3.96,4.752,7.92,AWS,Asia Pacific
346,7,2025-02-15,1261.22,Success,12.61,15.131999999999998,25.22,AWS,Asia Pacific
347,7,2025-02-16,372.84,Success,3.73,4.476,7.46,AWS,Asia Pacific
348,7,2025-02-17,969.62,Success,9.7,11.639999999999999,19.39,AWS,Asia Pacific
349,7,2025-02-18,1425.89,Success,14.26,17.112,28.52,AWS,Asia Pacific
350,7,2025-02-19,799.14,Success,7.99,9.588,15.98,AWS,Asia Pacific
351,8,2025-01-01,142.27,Success,1.42,1.704,2.85,Azure,Asia Pacific
352,8,2025-01-02,227.11,Success,2.27,2.7239999999999998,4.54,Azure,Asia Pacific
353,8,2025-01-03,255.91,Success,2.56,3.072,5.12,Azure,Asia Pacific
354,8,2025-01-04,116.45,Success,1.16,1.392,2.33,Azure,Asia Pacific
355,8,2025-01-05,60.16,Success,0.6,0.72,1.2,Azure,Asia Pacific
356,8,2025-01-06,67.6,Success,0.68,0.8160000000000001,1.35,Azure,Asia Pacific
357,8,2025-01-07,125.98,Success,1.26,1.512,2.52,Azure,Asia Pacific
358,8,2025-01-08,286.15,Success,2.86,3.432,5.72,Azure,Asia Pacific
359,8,2025-01-09,290.15,Success,2.9,3.48,5.8,Azure,Asia Pacific
360,8,2025-01-10,74.28,Success,0.74,0.888,1.49,Azure,Asia Pacific
361,8,2025-01-11,231.29,Success,2.31,2.772,4.63,Azure,Asia Pacific
362,8,2025-01-12,182.92,Success,1.83,2.196,3.66,Azure,Asia Pacific
363,8,2025-01-13,97.37,Success,0.97,1.164,1.95,Azure,Asia Pacific
364,8,2025-01-14,181.55,Success,1.82,2.184,3.63,Azure,Asia Pacific
365,8,2025-01-15,112.19,Success,1.12,1.344,2.24,Azure,Asia Pacific
366,8,2025-01-16,206.33,Success,2.06,2.472,4.13,Azure,Asia Pacific
367,8,2025-01-17,94.72,Success,0.95,1.14,1.89,Azure,Asia Pacific
368,8,2025-01-18,237.3,Success,2.37,2.844,4.75,Azure,Asia Pacific
369,8,2025-01-19,153.8,Success,1.54,1.8479999999999999,3.08,Azure,Asia Pacific
370,8,2025-01-20,76.38,Success,0.76,0.9119999999999999,1.53,Azure,Asia Pacific
371,8,2025-01-21,209.66,Success,2.1,2.52,4.19,Azure,Asia Pacific
372,8,2025-01-22,139.49,Success,1.39,1.668,2.79,Azure,Asia Pacific
373,8,2025-01-23,164.68,Success,1.65,1.9799999999999998,3.29,Azure,Asia Pacific
374,8,2025-01-24,216.31,Success,2.16,2.592,4.33,Azure,Asia Pacific
375,8,2025-01-25,270.71,Success,2.71,3.252,5.41,Azure,Asia Pacific
376,8,2025-01-26,91.7,Success,0.92,1.104,1.83,Azure,Asia Pacific
377,8,2025-01-27,95.1,Success,0.95,1.14,1.9,Azure,Asia Pacific
378,8,2025-01-28,150.39,Success,1.5,1.7999999999999998,3.01,Azure,Asia Pacific
379,8,2025-01-29,134.38,Success,1.34,1.608,2.69,Azure,Asia Pacific
380,8,2025-01-30,89.54,Success,0.9,1.08,1.79,Azure,Asia Pacific
381,8,2025-01-31,299.61,Success,3.0,3.5999999999999996,5.99,Azure,Asia Pacific
382,8,2025-02-01,160.75,Success,1.61,1.932,3.21,Azure,Asia Pacific
383,8,2025-02-02,138.08,Success,1.38,1.656,2.76,Azure,Asia Pacific
384,8,2025-02-03,128.79,Success,1.29,1.548,2.58,Azure,Asia Pacific
385,8,2025-02-04,297.87,Success,2.98,3.576,5.96,Azure,Asia Pacific
386,8,2025-02-05,131.16,Success,1.31,1.572,2.62,Azure,Asia Pacific
387,8,2025-02-06,142.93,Success,1.43,1.716,2.86,Azure,Asia Pacific
388,8,2025-02-07,241.05,Success,2.41,2.892,4.82,Azure,Asia Pacific
389,8,2025-02-08,157.65,Success,1.58,1.896,3.15,Azure,Asia Pacific
390,8,2025-02-09,231.47,Success,2.31,2.772,4.63,Azure,Asia Pacific
391,8,2025-02-10,202.1,Failed,2.02,0.0,4.04,Azure,Asia Pacific
392,8,2025-02-11,190.79,Success,1.91,2.292,3.82,Azure,Asia Pacific
393,8,2025-02-12,103.48,Success,1.03,1.236,2.07,Azure,Asia Pacific
394,8,2025-02-13,241.43,Success,2.41,2.892,4.83,Azure,Asia Pacific
395,8,2025-02-14,281.54,Success,2.82,3.384,5.63,Azure,Asia Pacific
396,8,2025-02-15,113.52,Success,1.14,1.3679999999999999,2.27,Azure,Asia Pacific
397,8,2025-02-16,290.41,Success,2.9,3.48,5.81,Azure,Asia Pacific
398,8,2025-02-17,161.87,Success,1.62,1.944,3.24,Azure,Asia Pacific
399,8,2025-02-18,149.27,Success,1.49,1.788,2.99,Azure,Asia Pacific
400,8,2025-02-19,231.58,Success,2.32,2.784,4.63,Azure,Asia Pacific
401,9,2025-01-01,295.74,Success,2.96,3.552,5.91,Azure,South America
402,9,2025-01-02,198.94,Success,1.99,2.388,3.98,Azure,South America
403,9,2025-01-03,179.4,Success,1.79,2.148,3.59,Azure,South America
404,9,2025-01-04,298.35,Success,2.98,3.576,5.97,Azure,South America
405,9,2025-01-05,125.46,Success,1.25,1.5,2.51,Azure,South America
406,9,2025-01-06,125.08,Success,1.25,1.5,2.5,Azure,South America
407,9,2025-01-07,105.47,Success,1.05,1.26,2.11,Azure,South America
408,9,2025-01-08,263.93,Success,2.64,3.168,5.28,Azure,South America
409,9,2025-01-09,55.43,Success,0.55,0.66,1.11,Azure,South America
410,9,2025-01-10,255.48,Success,2.55,3.0599999999999996,5.11,Azure,South America
411,9,2025-01-11,222.43,Success,2.22,2.664,4.45,Azure,South America
412,9,2025-01-12,118.99,Success,1.19,1.428,2.38,Azure,South America
413,9,2025-01-13,188.42,Success,1.88,2.256,3.77,Azure,South America
414,9,2025-01-14,189.08,Success,1.89,2.268,3.78,Azure,South America
415,9,2025-01-15,281.48,Success,2.81,3.372,5.63,Azure,South America
416,9,2025-01-16,88.68,Success,0.89,1.068,1.77,Azure,South America
417,9,2025-01-17,59.43,Success,0.59,0.708,1.19,Azure,South America
418,9,2025-01-18,138.91,Success,1.39,1.668,2.78,Azure,South America
419,9,2025-01-19,84.6,Success,0.85,1.02,1.69,Azure,South America
420,9,2025-01-20,141.77,Success,1.42,1.704,2.84,Azure,South America
421,9,2025-01-21,195.54,Success,1.96,2.352,3.91,Azure,South America
422,9,2025-01-22,108.25,Success,1.08,1.296,2.17,Azure,South America
423,9,2025-01-23,252.77,Success,2.53,3.0359999999999996,5.06,Azure,South America
424,9,2025-01-24,72.98,Success,0.73,0.876,1.46,Azure,South America
425,9,2025-01-25,149.95,Success,1.5,1.7999999999999998,3.0,Azure,South America
426,9,2025-01-26,279.47,Success,2.79,3.348,5.59,Azure,South America
427,9,2025-01-27,233.57,Success,2.34,2.808,4.67,Azure,South America
428,9,2025-01-28,230.9,Success,2.31,2.772,4.62,Azure,South America
429,9,2025-01-29,248.23,Success,2.48,2.976,4.96,Azure,South America
430,9,2025-01-30,93.23,Success,0.93,1.116,1.86,Azure,South America
431,9,2025-01-31,256.43,Success,2.56,3.072,5.13,Azure,South America
432,9,2025-02-01,222.4,Success,2.22,2.664,4.45,Azure,South America
433,9,2025-02-02,194.06,Success,1.94,2.328,3.88,Azure,South America
434,9,2025-02-03,276.91,Success,2.77,3.324,5.54,Azure,South America
435,9,2025-02-04,198.81,Success,1.99,2.388,3.98,Azure,South America
436,9,2025-02-05,125.1,Success,1.25,1.5,2.5,Azure,South America
437,9,2025-02-06,232.7,Success,2.33,2.796,4.65,Azure,South America
438,9,2025-02-07,194.07,Success,1.94,2.328,3.88,Azure,South America
439,9,2025-02-08,69.62,Success,0.7,0.84,1.39,Azure,South America
440,9,2025-02-09,63.98,Success,0.64,0.768,1.28,Azure,South America
441,9,2025-02-10,242.73,Success,2.43,2.916,4.85,Azure,South America
442,9,2025-02-11,136.98,Failed,1.37,0.0,2.74,Azure,South America
443,9,2025-02-12,254.29,Success,2.54,3.048,5.09,Azure,South America
444,9,2025-02-13,154.13,Success,1.54,1.8479999999999999,3.08,Azure,South America
445,9,2025-02-14,266.96,Success,2.67,3.2039999999999997,5.34,Azure,South America
446,9,2025-02-15,267.45,Success,2.67,3.2039999999999997,5.35,Azure,South America
447,9,2025-02-16,106.68,Failed,1.07,0.0,2.13,Azure,South America
448,9,2025-02-17,213.19,Success,2.13,2.5559999999999996,4.26,Azure,South America
449,9,2025-02-18,200.58,Success,2.01,2.4119999999999995,4.01,Azure,South America
450,9,2025-02-19,52.86,Success,0.53,0.636,1.06,Azure,South America
451,10,2025-01-01,244.35,Success,2.44,2.928,4.89,Azure,Asia Pacific
452,10,2025-01-02,145.62,Success,1.46,1.752,2.91,Azure,Asia Pacific
453,10,2025-01-03,126.2,Success,1.26,1.512,2.52,Azure,Asia Pacific
454,10,2025-01-04,60.3,Success,0.6,0.72,1.21,Azure,Asia Pacific
455,10,2025-01-05,184.98,Success,1.85,2.22,3.7,Azure,Asia Pacific
456,10,2025-01-06,87.4,Success,0.87,1.044,1.75,Azure,Asia Pacific
457,10,2025-01-07,175.6,Success,1.76,2.112,3.51,Azure,Asia Pacific
458,10,2025-01-08,105.2,Success,1.05,1.26,2.1,Azure,Asia Pacific
459,10,2025-01-09,62.63,Success,0.63,0.756,1.25,Azure,Asia Pacific
460,10,2025-01-10,232.89,Success,2.33,2.796,4.66,Azure,Asia Pacific
461,10,2025-01-11,148.22,Success,1.48,1.776,2.96,Azure,Asia Pacific
462,10,2025-01-12,161.4,Success,1.61,1.932,3.23,Azure,Asia Pacific
463,10,2025-01-13,198.78,Success,1.99,2.388,3.98,Azure,Asia Pacific
464,10,2025-01-14,176.18,Success,1.76,2.112,3.52,Azure,Asia Pacific
465,10,2025-01-15,105.52,Success,1.06,1.272,2.11,Azure,Asia Pacific
466,10,2025-01-16,122.45,Success,1.22,1.464,2.45,Azure,Asia Pacific
467,10,2025-01-17,148.58,Success,1.49,1.788,2.97,Azure,Asia Pacific
468,10,2025-01-18,83.05,Success,0.83,0.9959999999999999,1.66,Azure,Asia Pacific
469,10,2025-01-19,70.64,Success,0.71,0.852,1.41,Azure,Asia Pacific
470,10,2025-01-20,192.86,Success,1.93,2.316,3.86,Azure,Asia Pacific
471,10,2025-01-21,62.33,Success,0.62,0.744,1.25,Azure,Asia Pacific
472,10,2025-01-22,149.8,Success,1.5,1.7999999999999998,3.0,Azure,Asia Pacific
473,10,2025-01-23,71.27,Success,0.71,0.852,1.43,Azure,Asia Pacific
474,10,2025-01-24,175.46,Success,1.75,2.1,3.51,Azure,Asia Pacific
475,10,2025-01-25,243.46,Success,2.43,2.916,4.87,Azure,Asia Pacific
476,10,2025-01-26,82.59,Failed,0.83,0.0,1.65,Azure,Asia Pacific
477,10,2025-01-27,83.72,Success,0.84,1.008,1.67,Azure,Asia Pacific
478,10,2025-01-28,189.82,Success,1.9,2.28,3.8,Azure,Asia Pacific
479,10,2025-01-29,171.97,Success,1.72,2.064,3.44,Azure,Asia Pacific
480,10,2025-01-30,213.06,Success,2.13,2.5559999999999996,4.26,Azure,Asia Pacific
481,10,2025-01-31,99.02,Success,0.99,1.188,1.98,Azure,Asia Pacific
482,10,2025-02-01,204.0,Success,2.04,2.448,4.08,Azure,Asia Pacific
483,10,2025-02-02,233.92,Success,2.34,2.808,4.68,Azure,Asia Pacific
484,10,2025-02-03,111.56,Success,1.12,1.344,2.23,Azure,Asia Pacific
485,10,2025-02-04,67.91,Success,0.68,0.8160000000000001,1.36,Azure,Asia Pacific
486,10,2025-02-05,244.19,Success,2.44,2.928,4.88,Azure,Asia Pacific
487,10,2025-02-06,130.85,Success,1.31,1.572,2.62,Azure,Asia Pacific
488,10,2025-02-07,281.03,Success,2.81,3.372,5.62,Azure,Asia Pacific
489,10,2025-02-08,72.4,Success,0.72,0.864,1.45,Azure,Asia Pacific
490,10,2025-02-09,217.94,Success,2.18,2.616,4.36,Azure,Asia Pacific
491,10,2025-02-10,155.89,Success,1.56,1.8719999999999999,3.12,Azure,Asia Pacific
492,10,2025-02-11,137.08,Success,1.37,1.6440000000000001,2.74,Azure,Asia Pacific
493,10,2025-02-12,130.18,Success,1.3,1.56,2.6,Azure,Asia Pacific
494,10,2025-02-13,198.47,Success,1.98,2.376,3.97,Azure,Asia Pacific
495,10,2025-02-14,56.05,Success,0.56,0.672,1.12,Azure,Asia Pacific
496,10,2025-02-15,126.2,Success,1.26,1.512,2.52,Azure,Asia Pacific
497,10,2025-02-16,296.91,Success,2.97,3.564,5.94,Azure,Asia Pacific
498,10,2025-02-17,204.06,Success,2.04,2.448,4.08,Azure,Asia Pacific
499,10,2025-02-18,297.54,Success,2.98,3.576,5.95,Azure,Asia Pacific
500,10,2025-02-19,160.55,Failed,1.61,0.0,3.21,Azure,Asia Pacific
501,11,2025-01-01,474.98,Success,4.75,5.7,9.5,Azure,North America
502,11,2025-01-02,353.85,Success,3.54,4.248,7.08,Azure,North America
503,11,2025-01-03,1281.81,Success,12.82,15.384,25.64,Azure,North America
504,11,2025-01-04,539.62,Success,5.4,6.48,10.79,Azure,North America
505,11,2025-01-05,748.58,Success,7.49,8.988,14.97,Azure,North America
506,11,2025-01-06,1209.28,Success,12.09,14.508,24.19,Azure,North America
507,11,2025-01-07,1323.32,Success,13.23,15.876,26.47,Azure,North America
508,11,2025-01-08,434.85,Success,4.35,5.22,8.7,Azure,North America
509,11,2025-01-09,365.45,Success,3.65,4.38,7.31,Azure,North America
510,11,2025-01-10,1438.73,Success,14.39,17.268,28.77,Azure,North America
511,11,2025-01-11,1412.08,Success,14.12,16.944,28.24,Azure,North America
512,11,2025-01-12,1342.5,Success,13.43,16.116,26.85,Azure,North America
513,11,2025-01-13,1284.16,Success,12.84,15.408,25.68,Azure,North America
514,11,2025-01-14,316.48,Success,3.16,3.792,6.33,Azure,North America
515,11,2025-01-15,1132.55,Success,11.33,13.596,22.65,Azure,North America
516,11,2025-01-16,433.53,Success,4.34,5.207999999999999,8.67,Azure,North America
517,11,2025-01-17,840.07,Success,8.4,10.08,16.8,Azure,North America
518,11,2025-01-18,327.3,Success,3.27,3.924,6.55,Azure,North America
519,11,2025-01-19,550.81,Failed,5.51,0.0,11.02,Azure,North America
520,11,2025-01-20,945.61,Success,9.46,11.352,18.91,Azure,North America
521,11,2025-01-21,544.56,Success,5.45,6.54,10.89,Azure,North America
522,11,2025-01-22,927.92,Success,9.28,11.136,18.56,Azure,North America
523,11,2025-01-23,610.39,Failed,6.1,0.0,12.21,Azure,North America
524,11,2025-01-24,879.63,Success,8.8,10.56,17.59,Azure,North America
525,11,2025-01-25,1175.91,Success,11.76,14.112,23.52,Azure,North America
526,11,2025-01-26,469.62,Success,4.7,5.64,9.39,Azure,North America
527,11,2025-01-27,1138.51,Success,11.39,13.668000000000001,22.77,Azure,North America
528,11,2025-01-28,322.07,Success,3.22,3.864,6.44,Azure,North America
529,11,2025-01-29,999.61,Success,10.0,12.0,19.99,Azure,North America
530,11,2025-01-30,1096.23,Success,10.96,13.152000000000001,21.92,Azure,North America
531,11,2025-01-31,352.18,Success,3.52,4.224,7.04,Azure,North America
532,11,2025-02-01,504.38,Failed,5.04,0.0,10.09,Azure,North America
533,11,2025-02-02,640.82,Failed,6.41,0.0,12.82,Azure,North America
534,11,2025-02-03,1247.03,Success,12.47,14.964,24.94,Azure,North America
535,11,2025-02-04,1041.56,Success,10.42,12.504,20.83,Azure,North America
536,11,2025-02-05,363.7,Success,3.64,4.368,7.27,Azure,North America
537,11,2025-02-06,1085.71,Success,10.86,13.031999999999998,21.71,Azure,North America
538,11,2025-02-07,310.0,Success,3.1,3.7199999999999998,6.2,Azure,North America
539,11,2025-02-08,766.37,Success,7.66,9.192,15.33,Azure,North America
540,11,2025-02-09,625.57,Success,6.26,7.512,12.51,Azure,North America
541,11,2025-02-10,1322.5,Success,13.22,15.864,26.45,Azure,North America
542,11,2025-02-11,1092.12,Success,10.92,13.104,21.84,Azure,North America
543,11,2025-02-12,1337.14,Success,13.37,16.043999999999997,26.74,Azure,North America
544,11,2025-02-13,322.89,Success,3.23,3.876,6.46,Azure,North America
545,11,2025-02-14,1340.89,Success,13.41,16.092,26.82,Azure,North America
546,11,2025-02-15,1079.29,Success,10.79,12.947999999999999,21.59,Azure,North America
547,11,2025-02-16,577.4,Success,5.77,6.9239999999999995,11.55,Azure,North America
548,11,2025-02-17,756.84,Success,7.57,9.084,15.14,Azure,North America
549,11,2025-02-18,1471.93,Success,14.72,17.664,29.44,Azure,North America
550,11,2025-02-19,419.52,Success,4.2,5.04,8.39,Azure,North America
551,12,2025-01-01,128.86,Success,1.29,1.548,2.58,Azure,Europe
552,12,2025-01-02,266.69,Success,2.67,3.2039999999999997,5.33,Azure,Europe
553,12,2025-01-03,182.89,Success,1.83,2.196,3.66,Azure,Europe
554,12,2025-01-04,96.6,Success,0.97,1.164,1.93,Azure,Europe
555,12,2025-01-05,175.16,Success,1.75,2.1,3.5,Azure,Europe
556,12,2025-01-06,164.5,Success,1.65,1.9799999999999998,3.29,Azure,Europe
557,12,2025-01-07,281.59,Success,2.82,3.384,5.63,Azure,Europe
558,12,2025-01-08,55.37,Success,0.55,0.66,1.11,Azure,Europe
559,12,2025-01-09,111.85,Success,1.12,1.344,2.24,Azure,Europe
560,12,2025-01-10,182.35,Success,1.82,2.184,3.65,Azure,Europe
561,12,2025-01-11,133.39,Success,1.33,1.596,2.67,Azure,Europe
562,12,2025-01-12,148.35,Success,1.48,1.776,2.97,Azure,Europe
563,12,2025-01-13,89.25,Success,0.89,1.068,1.79,Azure,Europe
564,12,2025-01-14,136.69,Success,1.37,1.6440000000000001,2.73,Azure,Europe
565,12,2025-01-15,137.98,Success,1.38,1.656,2.76,Azure,Europe
566,12,2025-01-16,206.31,Success,2.06,2.472,4.13,Azure,Europe
567,12,2025-01-17,109.05,Success,1.09,1.308,2.18,Azure,Europe
568,12,2025-01-18,294.56,Success,2.95,3.54,5.89,Azure,Europe
569,12,2025-01-19,175.31,Success,1.75,2.1,3.51,Azure,Europe
570,12,2025-01-20,252.97,Success,2.53,3.0359999999999996,5.06,Azure,Europe
571,12,2025-01-21,206.45,Success,2.06,2.472,4.13,Azure,Europe
572,12,2025-01-22,269.67,Success,2.7,3.24,5.39,Azure,Europe
573,12,2025-01-23,272.6,Success,2.73,3.276,5.45,Azure,Europe
574,12,2025-01-24,253.71,Success,2.54,3.048,5.07,Azure,Europe
575,12,2025-01-25,57.37,Success,0.57,0.6839999999999999,1.15,Azure,Europe
576,12,2025-01-26,188.73,Success,1.89,2.268,3.77,Azure,Europe
577,12,2025-01-27,120.05,Success,1.2,1.44,2.4,Azure,Europe
578,12,2025-01-28,87.93,Success,0.88,1.056,1.76,Azure,Europe
579,12,2025-01-29,274.29,Success,2.74,3.2880000000000003,5.49,Azure,Europe
580,12,2025-01-30,214.23,Success,2.14,2.568,4.28,Azure,Europe
581,12,2025-01-31,71.95,Success,0.72,0.864,1.44,Azure,Europe
582,12,2025-02-01,145.55,Failed,1.46,0.0,2.91,Azure,Europe
583,12,2025-02-02,290.15,Success,2.9,3.48,5.8,Azure,Europe
584,12,2025-02-03,203.11,Success,2.03,2.4359999999999995,4.06,Azure,Europe
585,12,2025-02-04,206.38,Success,2.06,2.472,4.13,Azure,Europe
586,12,2025-02-05,106.86,Success,1.07,1.284,2.14,Azure,Europe
587,12,2025-02-06,110.09,Success,1.1,1.32,2.2,Azure,Europe
588,12,2025-02-07,88.19,Success,0.88,1.056,1.76,Azure,Europe
589,12,2025-02-08,292.63,Success,2.93,3.516,5.85,Azure,Europe
590,12,2025-02-09,277.43,Success,2.77,3.324,5.55,Azure,Europe
591,12,2025-02-10,132.32,Success,1.32,1.584,2.65,Azure,Europe
592,12,2025-02-11,185.56,Success,1.86,2.232,3.71,Azure,Europe
593,12,2025-02-12,101.69,Success,1.02,1.224,2.03,Azure,Europe
594,12,2025-02-13,84.64,Success,0.85,1.02,1.69,Azure,Europe
595,12,2025-02-14,185.34,Success,1.85,2.22,3.71,Azure,Europe
596,12,2025-02-15,250.03,Success,2.5,3.0,5.0,Azure,Europe
597,12,2025-02-16,265.65,Success,2.66,3.192,5.31,Azure,Europe
598,12,2025-02-17,127.25,Success,1.27,1.524,2.54,Azure,Europe
599,12,2025-02-18,226.28,Success,2.26,2.7119999999999997,4.53,Azure,Europe
600,12,2025-02-19,180.95,Success,1.81,2.172,3.62,Azure,Europe
601,13,2025-01-01,5946.77,Success,59.47,71.36399999999999,118.94,Azure,Asia Pacific
602,13,2025-01-02,11969.8,Success,119.7,143.64,239.4,Azure,Asia Pacific
603,13,2025-01-03,11830.44,Success,118.3,141.95999999999998,236.61,Azure,Asia Pacific
604,13,2025-01-04,6016.07,Success,60.16,72.192,120.32,Azure,Asia Pacific
605,13,2025-01-05,11531.21,Success,115.31,138.37199999999999,230.62,Azure,Asia Pacific
606,13,2025-01-06,11419.78,Success,114.2,137.04,228.4,Azure,Asia Pacific
607,13,2025-01-07,7222.47,Success,72.22,86.664,144.45,Azure,Asia Pacific
608,13,2025-01-08,8901.38,Success,89.01,106.812,178.03,Azure,Asia Pacific
609,13,2025-01-09,11640.21,Success,116.4,139.68,232.8,Azure,Asia Pacific
610,13,2025-01-10,5828.71,Success,58.29,69.948,116.57,Azure,Asia Pacific
611,13,2025-01-11,7223.18,Success,72.23,86.676,144.46,Azure,Asia Pacific
612,13,2025-01-12,11157.47,Success,111.57,133.884,223.15,Azure,Asia Pacific
613,13,2025-01-13,10089.56,Success,100.9,121.08,201.79,Azure,Asia Pacific
614,13,2025-01-14,10358.05,Success,103.58,124.29599999999999,207.16,Azure,Asia Pacific
615,13,2025-01-15,11160.92,Success,111.61,133.932,223.22,Azure,Asia Pacific
616,13,2025-01-16,7898.28,Failed,78.98,0.0,157.97,Azure,Asia Pacific
617,13,2025-01-17,7878.76,Success,78.79,94.548,157.58,Azure,Asia Pacific
618,13,2025-01-18,8101.03,Success,81.01,97.212,162.02,Azure,Asia Pacific
619,13,2025-01-19,11536.38,Success,115.36,138.432,230.73,Azure,Asia Pacific
620,13,2025-01-20,11258.91,Success,112.59,135.108,225.18,Azure,Asia Pacific
621,13,2025-01-21,11532.75,Success,115.33,138.396,230.66,Azure,Asia Pacific
622,13,2025-01-22,6916.57,Success,69.17,83.004,138.33,Azure,Asia Pacific
623,13,2025-01-23,10453.76,Success,104.54,125.44800000000001,209.08,Azure,Asia Pacific
624,13,2025-01-24,5747.4,Success,57.47,68.964,114.95,Azure,Asia Pacific
625,13,2025-01-25,6293.23,Success,62.93,75.51599999999999,125.86,Azure,Asia Pacific
626,13,2025-01-26,10337.13,Success,103.37,124.044,206.74,Azure,Asia Pacific
627,13,2025-01-27,9283.87,Success,92.84,111.408,185.68,Azure,Asia Pacific
628,13,2025-01-28,6868.04,Success,68.68,82.41600000000001,137.36,Azure,Asia Pacific
629,13,2025-01-29,8969.3,Success,89.69,107.628,179.39,Azure,Asia Pacific
630,13,2025-01-30,6616.38,Success,66.16,79.392,132.33,Azure,Asia Pacific
631,13,2025-01-31,6625.28,Success,66.25,79.5,132.51,Azure,Asia Pacific
632,13,2025-02-01,9811.65,Failed,98.12,0.0,196.23,Azure,Asia Pacific
633,13,2025-02-02,7514.83,Success,75.15,90.18,150.3,Azure,Asia Pacific
634,13,2025-02-03,9816.99,Success,98.17,117.804,196.34,Azure,Asia Pacific
